order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode
O006363,C00937,Kwame Cole,kwame.cole937@example.com,23/07/2026,26/07/2026,South,Store,Home,5,66,20,shipped,paid,3,58,HV5 8HC
O009188,C02096,Mary Diallo,mary.diallo2096@example.com,20/07/2026,22/07/2026,East,Web,Beauty,5,62,15,returned,refund_pending,2,24,E9 4JR
O005398,C05404,Leo Adeyemi,leo.adeyemi5404@example.com,01/07/2026,02/07/2026,North,Web,Fashion,10,31,15,open,pending,1,48,BE4 0NL
O006288,C02963,Nadia Li,nadia.li2963@example.com,05/07/2026,12/07/2026,West,Web,Beauty,3,22,0,open,paid,7,58,HV6 2TX
O001040,C00503,Tom Green,tom.green503@example.com,10/07/2026,17/07/2026,East,Web,Beauty,2,55,0,shipped,paid,7,42,TK8 0YQ
O001952,C03954,Tom Yusuf,tom.yusuf3954@example.com,14/07/2026,15/07/2026,South,Store,Fashion,1,52,20,open,paid,1,34,MH6 2NQ
O006728,C03249,Ngozi White,ngozi.white3249@example.com,25/07/2026,26/07/2026,South,Web,Electronics,3,46,0,open,pending,1,64,P6 8TA
O002181,C02228,Zainab White,zainab.white2228@example.com,17/07/2026,19/07/2026,North,Web,Beauty,1,46,0,open,paid,2,58,PR2 8SB
O002464,C02833,Ben Reyes,ben.reyes2833@example.com,09/07/2026,13/07/2026,North,Phone,Electronics,5,116,10,shipped,pending,4,21,CS8 7QH
O008324,C01186,Sara Farah,sara.farah1186@example.com,23/07/2026,30/07/2026,South,Store,Home,7,118,0,open,pending,7,29,BF6 0ER
O009819,C00100,Omar Osei,omar.osei100@example.com,11/07/2026,12/07/2026,,Web,Home,11,25,5,shipped,paid,1,52,E6 1KX
O004745,C03692,Femi Evans,femi.evans3692,10/07/2026,15/07/2026,South,Web,Beauty,2,59,15,shipped,pending,5,34,PS1 8YH
O007074,C04764,Omar Reyes,omar.reyes4764@example.com,18/07/2026,25/07/2026,West,Store,Electronics,7,58,10,cancelled,refund_pending,7,58,Y9 4UA
O007031,C01459,Ivy White,ivy.white1459@example.com,20/07/2026,23/07/2026,West,Phone,Beauty,1,45,20,shipped,paid,3,66,E2 7EL
O003401,C01788,Ella Diallo,ella.diallo1788@example.com,30/07/2026,06/08/2026,West,Web,Beauty,1,34,20,cancelled,refund_pending,7,35,K6 2NV
O000668,C05438,Fatima James,fatima.james5438@example.com,07/07/2026,14/07/2026,East,Phone,Beauty,5,63,10,shipped,paid,7,56,E7 5QN
O003463,C00034,Marcus Ade,marcus.ade34@example.com,30/07/2026,31/07/2026,North,Store,Fashion,5,29,0,delivered,paid,1,48,G4 9BO
O005169,C00471,Grace Ibrahim,grace.ibrahim471@example.com,26/07/2026,01/08/2026,West,Store,Electronics,5,55,20,shipped,paid,6,62,LC2 4JF
O008785,C03595,Tom Hassan,,28/07/2026,02/08/2026,East,Phone,Home,9,111,20,delivered,paid,5,42,DF6 9ZS
O005366,C02070,Yusuf Reyes,yusuf.reyes2070@example.com,27/07/2026,28/07/2026,East,Phone,Home,12,52,0,shipped,paid,1,20,V4 5BQ
O007762,C05080,Aisha Khan,aisha.khan5080@example.com,24/07/2026,27/07/2026,East,Store,Home,9,10,15,shipped,paid,3,69,YS8 2EE
O003052,C01863,Yusuf Stone,yusuf.stone1863@example.com,14/07/2026,17/07/2026,North,Phone,Beauty,9,62,0,shipped,paid,3,27,V7 0XM
O005281,C01806,Chen Cole,chen.cole1806@example.com,17/07/2026,18/07/2026,South,Store,Home,5,47,0,shipped,paid,1,55,A2 0PJ
O007254,C02002,Chloe White,chloe.white2002@example.com,30/07/2026,31/07/2026,South,Store,Home,3,72,10,shipped,pending,1,57,E7 4VH
O005476,C01398,Chloe White,chloe.white1398@example.com,13/07/2026,16/07/2026,North,Phone,Beauty,12,67,0,open,paid,3,49,D7 4PP
O004777,C00574,Aisha Evans,aisha.evans574@example.com,06/07/2026,10/07/2026,North,Store,Beauty,10,11,20,shipped,paid,4,43,VF5 8CX
O005901,C02817,Sam Yusuf,sam.yusuf2817@example.com,15/07/2026,22/07/2026,West,Phone,Electronics,2,62,5,delivered,paid,7,29,PL3 8TW
O009022,C02682,Mary King,mary.king2682@example.com,01/07/2026,,North,Store,Electronics,3,102,5,shipped,pending,3,50,H3 2QE
O000975,C00855,Robert Adeyemi,robert.adeyemi855@example.com,12/07/2026,16/07/2026,East,Store,Beauty,1,62,0,shipped,paid,4,38,TO2 2LD
O000967,C00789,Fatima Noor,fatima.noor789@example.com,01/07/2026,02/07/2026,West,Web,Beauty,6,67,20,shipped,paid,1,48,UD6 5AP
O007804,C04372,Liam Nwosu,liam.nwosu4372@example.com,23/07/2026,24/07/2026,East,Web,Fashion,6,46,10,delivered,paid,1,26,JL7 8EN
O005196,C03351,Ngozi Reyes,ngozi.reyes3351@example.com,13/07/2026,14/07/2026,North,Store,Beauty,11,33,0,open,paid,1,57,V7 3KO
O001664,C02216,Hana Evans,hana.evans2216@example.com,11/07/2026,13/07/2026,East,Web,Beauty,7,40,10,shipped,paid,2,45,EA5 2FE
O009075,C02969,Sam Diallo,sam.diallo2969@example.com,07/07/2026,09/07/2026,South,Phone,Fashion,1,21,10,open,paid,2,58,NG8 2MY
O007277,C02880,Tom Yusuf,tom.yusuf2880@example.com,28/07/2026,02/08/2026,North,Store,Electronics,4,90,10,shipped,paid,5,24,LX7 1OC
O004230,C04334,Lina Ibrahim,lina.ibrahim4334@example.com,08/07/2026,14/07/2026,North,Web,Beauty,1,21,5,shipped,paid,6,38,O9 2CC
O006960,C00008,Ben Brown,ben.brown8@example.com,28/07/2026,29/07/2026,North,Phone,Electronics,5,92,10,open,pending,1,27,OJ5 9GK
O007579,C00201,Samuel Farah,samuel.farah201@example.com,12/07/2026,13/07/2026,South,Phone,Home,5,34,5,delivered,pending,1,55,LM2 9QE
O001652,C00782,Ngozi Carter,ngozi.carter782@example.com,01/07/2026,02/07/2026,South,Phone,Fashion,12,54,0,delivered,pending,1,20,RO8 6RE
O009191,C01857,Hana Stone,hana.stone1857@example.com,14/07/2026,21/07/2026,North,Web,Home,10,10,5,open,paid,7,46,GK2 7GB
O001282,C02854,Robert King,,17/07/2026,19/07/2026,West,Phone,Fashion,4,21,15,cancelled,pending,2,54,R6 4PR
O008553,C02415,Leo Cole,leo.cole2415@example.com,02/07/2026,07/07/2026,South,Phone,Home,12,115,5,shipped,paid,5,29,WR3 1CC
O009565,C00001,Sam Owusu,sam.owusu1@example.com,08/07/2026,14/07/2026,South,Web,Beauty,2,54,10,delivered,paid,6,49,P7 0PL
O001845,C02500,Chen Hassan,,04/07/2026,09/07/2026,East,Store,Home,8,42,20,shipped,paid,5,48,U8 3ZJ
O002653,C03986,Zainab Carter,zainab.carter3986@example.com,26/07/2026,28/07/2026,East,Web,Electronics,9,65,15,delivered,paid,2,36,GD9 2VA
O008479,C01043,Amina Smith,amina.smith1043@example.com,24/07/2026,25/07/2026,North,Phone,Beauty,7,47,0,delivered,paid,1,26,W5 6AP
O003793,C04579,Zainab Li,zainab.li4579@example.com,18/07/2026,25/07/2026,West,Store,Fashion,11,21,15,delivered,paid,7,69,UH4 6TL
O005442,C03811,Paul Diallo,paul.diallo3811@example.com,26/07/2026,01/08/2026,South,Web,Beauty,11,15,0,shipped,paid,6,38,V4 0PB
O007574,C05341,Marcus Green,marcus.green5341@example.com,10/07/2026,12/07/2026,South,Phone,Beauty,11,45,5,open,pending,2,31,U7 0RY
O001467,C04042,Ella Ade,ella.ade4042@example.com,15/07/2026,22/07/2026,North,Phone,Beauty,3,67,0,cancelled,refund_pending,7,21,LN5 0BB
O000380,C00843,Kofi Yusuf,kofi.yusuf843@example.com,19/07/2026,25/07/2026,South,Phone,Electronics,4,279,0,shipped,paid,6,56,CU6 6NX
O001058,C03176,Fatima Osei,fatima.osei3176@example.com,01/07/2026,08/07/2026,East,Phone,Electronics,7,145,0,delivered,paid,7,27,FU6 8RL
O006654,C00519,Jon Owusu,jon.owusu519@example.com,02/07/2026,03/07/2026,West,Phone,Electronics,7,227,139,delivered,paid,1,56,G8 8VV
O004189,C05344,Mary King,mary.king5344@example.com,03/07/2026,04/07/2026,North,Phone,Beauty,7,46,15,shipped,paid,1,67,VW6 0ME
O001227,C04746,Helen White,helen.white4746@example.com,28/07/2026,29/07/2026,South,Store,Beauty,1,66,20,cancelled,refund_pending,1,40,RR1 6YX
O008021,C00443,Omar Bello,omar.bello443@example.com,05/07/2026,10/07/2026,South,Web,Home,7,105,10,open,paid,5,25,AW1 2TN
O000849,C01715,Femi Ade,femi.ade1715@example.com,12/07/2026,14/07/2026,South,Phone,Fashion,11,20,0,shipped,paid,2,31,YF5 6TJ
O002083,C01971,Sara Mensah,sara.mensah1971@example.com,26/07/2026,29/07/2026,West,Web,Beauty,12,,0,shipped,paid,3,64,B2 7XO
O007961,C03309,Jon Smith,,14/07/2026,15/07/2026,South,Web,Electronics,5,257,15,shipped,paid,1,54,RX8 9WF
O003932,C04224,Ella Brown,ella.brown4224@example.com,16/07/2026,23/07/2026,West,Store,Home,10,,10,shipped,paid,7,67,L7 6SP
O003616,C04514,Liam Nwosu,,21/07/2026,24/07/2026,North,Web,Fashion,9,29,10,shipped,paid,3,35,RK3 2TJ
O006658,C04456,Robert Okafor,robert.okafor4456@example.com,16/07/2026,21/07/2026,East,Phone,Fashion,9,58,20,open,failed,5,28,C4 0VT
O004704,C05495,Peter Hassan,peter.hassan5495@example.com,07/07/2026,14/07/2026,South,Web,Beauty,3,21,15,shipped,paid,7,43,K5 7ES
O006610,C00562,Lina Baker,lina.baker562@example.com,03/07/2026,04/07/2026,East,Phone,Beauty,4,67,20,open,paid,1,27,F9 8YK
O006573,C04372,Liam Nwosu,liam.nwosu4372@example.com,06/07/2026,08/07/2026,North,Store,Fashion,2,47,15,open,paid,2,33,JL7 8EN
O005064,C02697,Lina Hassan,lina.hassan2697@example.com,23/07/2026,30/07/2026,South,Store,Home,1,16,10,shipped,paid,7,42,UG2 7WP
O001215,C02427,Marcus Mensah,marcus.mensah2427@example.com,14/07/2026,21/07/2026,West,Phone,Home,8,97,0,shipped,paid,7,61,K9 9PV
O008423,C05199,Kwame Reyes,,03/07/2026,07/07/2026,East,Web,Beauty,4,17,15,cancelled,refund_pending,4,19,G6 2NJ
O003731,C03567,Amara Khan,amara.khan3567@example.com,03/07/2026,09/07/2026,East,Web,Electronics,9,86,0,delivered,paid,6,35,DG1 2SB
O003597,C00791,Amara Smith,amara.smith791@example.com,09/07/2026,13/07/2026,South,Store,Fashion,7,20,0,shipped,paid,4,40,M5 5LC
O008515,C04048,Kwame Okafor,kwame.okafor4048@example.com,20/07/2026,25/07/2026,North,Phone,Beauty,7,18,5,cancelled,pending,5,22,HJ1 4KY
O005506,C04000,Omar Owusu,omar.owusu4000@example.com,06/07/2026,11/07/2026,West,Web,Fashion,8,22,10,returned,refund_pending,5,48,TY4 4JC
O001883,C01325,Rita Baker,rita.baker1325@example.com,07/07/2026,13/07/2026,North,Store,Home,2,79,0,open,pending,6,68,V8 6YW
O007811,C02249,Grace King,grace.king2249@example.com,09/07/2026,10/07/2026,North,Web,Fashion,4,23,0,shipped,paid,1,60,V6 4HD
O009995,C01216,Robert Bello,,27/07/2026,01/08/2026,South,Phone,Fashion,7,45,0,delivered,paid,5,24,LA8 5UY
O005395,C05483,Aisha Ali,aisha.ali5483@example.com,24/07/2026,31/07/2026,South,Web,Fashion,11,50,0,shipped,paid,7,23,C2 8YN
O008976,C02053,Rita Adeyemi,rita.adeyemi2053@example.com,13/07/2026,18/07/2026,West,Store,Electronics,11,139,5,delivered,paid,5,39,MN8 6CR
O003215,C01314,Maya King,maya.king1314@example.com,24/07/2026,31/07/2026,North,Store,Beauty,10,65,0,shipped,paid,7,22,PH9 6LH
O004078,C05351,Maya Reyes,maya.reyes5351@example.com,22/07/2026,26/07/2026,South,Store,Home,9,77,0,shipped,paid,4,70,V9 9TB
O003557,C04447,Amara James,amara.james4447@example.com,18/07/2026,19/07/2026,North,Web,Fashion,9,41,20,open,paid,1,31,J2 9TN
O004523,C01786,Ngozi White,ngozi.white1786@example.com,15/07/2026,19/07/2026,South,Phone,Fashion,3,36,0,open,pending,4,18,E8 5SF
O005158,C01039,Ben Park,ben.park1039@example.com,26/07/2026,02/08/2026,East,Phone,Fashion,7,22,0,shipped,pending,7,52,S5 2KP
O004018,C00210,Ella Okafor,ella.okafor210@example.com,16/07/2026,22/07/2026,North,Phone,Electronics,3,83,0,open,pending,6,130,G9 2NL
O006235,C01652,Ivy Yusuf,ivy.yusuf1652@example.com,05/07/2026,10/07/2026,North,Web,Electronics,9,52,0,shipped,paid,5,56,FW5 5AK
O000779,C04672,Rita White,rita.white4672@example.com,25/07/2026,28/07/2026,North,Web,Home,9,105,0,shipped,paid,3,61,XD3 9NL
O004897,C04582,Omar James,omar.james4582@example.com,12/07/2026,,South,Web,Beauty,1,62,10,delivered,paid,4,64,H2 5KO
O009605,C01265,Mary Mensah,mary.mensah1265@example.com,11/07/2026,15/07/2026,East,Store,Beauty,6,10,15,shipped,paid,4,47,X8 9YC
O002970,C01516,Ruth Owusu,ruth.owusu1516,30/07/2026,03/08/2026,North,Web,Home,7,97,20,shipped,paid,4,57,NC4 2UF
O004822,C05469,Grace White,grace.white5469@example.com,02/07/2026,06/07/2026,West,Store,Electronics,7,298,20,shipped,paid,4,42,AV9 8DY
O008660,C04076,Jon Noor,jon.noor4076@example.com,05/07/2026,11/07/2026,South,Store,Electronics,7,117,10,shipped,paid,6,56,V2 0RU
O002216,C02267,Helen Carter,helen.carter2267@example.com,17/07/2026,19/07/2026,South,Phone,Home,10,91,0,shipped,paid,2,50,N6 4CS
O009210,C02859,Kofi Carter,kofi.carter2859@example.com,14/07/2026,,South,Phone,Electronics,2,234,20,shipped,paid,1,41,HC6 0DG
O007444,C01506,Maya Bello,maya.bello1506@example.com,10/07/2026,16/07/2026,South,Web,Electronics,3,258,0,delivered,paid,6,53,K7 3SL
O007441,C02944,Ella Cole,ella.cole2944@example.com,25/07/2026,30/07/2026,East,Phone,Home,11,10,20,returned,refund_pending,5,46,PE6 3NX
O009737,C01064,Yusuf James,yusuf.james1064@example.com,06/07/2026,12/07/2026,North,Store,Beauty,11,54,20,shipped,paid,6,26,JJ5 5BL
O009686,C04095,Helen Reyes,helen.reyes4095@example.com,15/07/2026,18/07/2026,East,Store,Home,5,113,0,shipped,paid,3,66,A7 1JX
O006379,C00891,David Owusu,david.owusu891@example.com,09/07/2026,11/07/2026,West,Store,Home,12,116,20,returned,refund_pending,2,30,P4 0DT
O007446,C05195,Maya Carter,maya.carter5195@example.com,15/07/2026,20/07/2026,North,Store,Electronics,2,250,0,cancelled,refund_pending,5,63,B1 1RG
O009395,C04221,Zainab Brown,zainab.brown4221@example.com,08/07/2026,09/07/2026,East,Store,Beauty,7,61,5,shipped,paid,1,52,EN2 2VM
O009469,C02058,Yusuf Stone,yusuf.stone2058@example.com,17/07/2026,23/07/2026,West,Phone,Fashion,11,34,0,shipped,paid,6,64,UR7 1WU
O001032,C04078,Femi Khan,femi.khan4078@example.com,30/07/2026,01/08/2026,West,Phone,Home,9,49,0,shipped,paid,2,49,RB5 4FP
O000087,C00961,Ruth Brown,ruth.brown961@example.com,22/07/2026,23/07/2026,North,Web,Electronics,2,54,20,shipped,paid,1,48,SV7 7US
O004873,C02238,Peter Park,,18/07/2026,22/07/2026,East,Phone,Fashion,10,49,10,delivered,paid,4,22,X8 7SV
O005066,C03941,Ngozi Khan,ngozi.khan3941@example.com,16/07/2026,23/07/2026,East,Phone,Electronics,4,103,20,shipped,paid,7,39,MB8 6TZ
O001684,C03174,Chloe White,chloe.white3174@example.com,24/07/2026,28/07/2026,South,Web,Home,7,58,0,shipped,pending,4,21,G7 9MS
O002257,C01146,Hana Smith,hana.smith1146@example.com,24/07/2026,27/07/2026,West,Phone,Fashion,12,25,0,shipped,pending,3,47,K9 8CL
O007593,C01701,Chloe Baker,chloe.baker1701@example.com,03/07/2026,08/07/2026,South,Web,Beauty,8,34,20,shipped,paid,5,21,AT3 7LU
O005900,C03963,Kwame Smith,kwame.smith3963@example.com,24/07/2026,25/07/2026,East,Store,Beauty,5,49,0,delivered,paid,1,52,G3 8LO
O008936,C00666,Helen Owusu,helen.owusu666@example.com,03/07/2026,06/07/2026,South,Store,Beauty,2,4800,0,shipped,paid,3,25,E3 1UT
O004611,C04172,Marcus Evans,marcus.evans4172@example.com,24/07/2026,29/07/2026,West,Phone,Home,6,61,0,delivered,paid,5,37,HG2 4PB
O002149,C04033,Leo Farah,leo.farah4033@example.com,09/07/2026,16/07/2026,East,Store,Beauty,2,48,0,cancelled,refund_pending,7,25,GU1 0LY
O001911,C03434,Samuel Evans,samuel.evans3434@example.com,13/07/2026,19/07/2026,West,Store,Electronics,6,183,5,shipped,paid,6,42,DT2 7PG
O009600,C02045,Kofi Ibrahim,kofi.ibrahim2045@example.com,20/07/2026,24/07/2026,West,Store,Fashion,9,46,0,shipped,paid,4,59,K3 8KH
O009211,C03834,Ngozi Mensah,ngozi.mensah3834,10/07/2026,17/07/2026,West,Web,Fashion,10,47,0,shipped,paid,7,69,AP5 6UG
O008983,C04594,Liam White,liam.white4594@example.com,30/07/2026,04/08/2026,West,Phone,Fashion,7,46,15,shipped,paid,5,29,X4 4YY
O008012,C04425,Sara James,sara.james4425@example.com,18/07/2026,19/07/2026,North,Store,Fashion,1,23,15,shipped,paid,1,39,LT1 5OQ
O001249,C02543,Robert Farah,robert.farah2543@example.com,16/07/2026,17/07/2026,South,Phone,Fashion,6,49,0,shipped,paid,1,41,VO9 3ZD
O001940,C03006,Peter Stone,,17/07/2026,22/07/2026,South,Phone,Beauty,8,46,20,shipped,paid,5,68,BF3 5SP
O003826,C00162,Kofi Baker,kofi.baker162@example.com,12/07/2026,13/07/2026,East,Web,Fashion,2,58,15,delivered,paid,1,53,DS2 6VF
O007475,C01706,Ella Stone,ella.stone1706@example.com,14/07/2026,21/07/2026,North,Store,Fashion,12,18,0,returned,refund_pending,7,53,B1 0FW
O002061,C04326,Kofi Smith,kofi.smith4326@example.com,29/07/2026,02/08/2026,North,Phone,Fashion,1,54,5,delivered,paid,4,41,V6 9VF
O001589,C04008,Peter Farah,peter.farah4008@example.com,09/07/2026,10/07/2026,East,Phone,Home,1,33,5,shipped,pending,1,24,WV9 3UF
O007009,C01315,Aisha Baker,aisha.baker1315@example.com,09/07/2026,10/07/2026,South,Phone,Fashion,1,47,0,cancelled,refund_pending,1,30,WW4 8PW
O000823,C05153,Fatima Osei,fatima.osei5153@example.com,06/07/2026,07/07/2026,North,Phone,Fashion,6,36,15,shipped,paid,1,38,MR2 2SM
O005862,C05201,Ivy Ade,,22/07/2026,24/07/2026,South,Phone,Home,12,117,10,delivered,paid,2,69,H4 6ZN
O000949,C01598,Femi Reyes,femi.reyes1598@example.com,28/07/2026,03/08/2026,West,Phone,Home,8,105,5,shipped,pending,6,64,HN7 6GQ
O006111,C02229,Amina Ali,amina.ali2229@example.com,18/07/2026,24/07/2026,South,Phone,Home,4,22,0,shipped,paid,6,26,Y7 6KS
O002916,C00573,Ngozi Green,ngozi.green573@example.com,22/07/2026,28/07/2026,South,Web,Home,2,105,0,shipped,pending,6,22,K4 0GQ
O004870,C00165,Amara Green,,13/07/2026,14/07/2026,North,Store,Electronics,10,160,0,shipped,paid,1,52,U2 1HY
O007267,C03880,Chen Osei,chen.osei3880@example.com,14/07/2026,21/07/2026,North,Phone,Fashion,4,26,10,shipped,paid,7,52,BO8 3TR
O002627,C02794,Ben White,ben.white2794@example.com,17/07/2026,19/07/2026,West,Web,Fashion,12,25,15,shipped,paid,2,30,X2 8EZ
O005848,C01001,Ella Park,ella.park1001@example.com,16/07/2026,23/07/2026,South,Store,Home,7,93,0,cancelled,refund_pending,7,22,MT4 9DB
O004882,C02161,Hana Cole,hana.cole2161@example.com,23/07/2026,26/07/2026,North,Web,Beauty,8,36,0,shipped,paid,3,61,F5 4UQ
O007922,C02430,Fatima Carter,fatima.carter2430@example.com,01/07/2026,06/07/2026,West,Web,Fashion,10,48,0,delivered,paid,5,24,S9 1RR
O006907,C01932,Femi Baker,femi.baker1932@example.com,07/07/2026,09/07/2026,East,Store,Fashion,5,44,5,shipped,paid,2,61,GP8 9WW
O002749,C05316,Rita Baker,rita.baker5316@example.com,21/07/2026,25/07/2026,East,Phone,Electronics,6,97,20,delivered,paid,4,69,YA8 5YT
O007006,C02137,Nadia Park,nadia.park2137@example.com,23/07/2026,25/07/2026,West,Web,Fashion,1,20,0,shipped,paid,2,36,CV1 4PE
O008654,C01939,Samuel Adeyemi,samuel.adeyemi1939@example.com,15/07/2026,21/07/2026,West,Web,Electronics,12,195,15,cancelled,refund_pending,6,25,U8 7YT
O008871,C02376,Nadia Noor,nadia.noor2376@example.com,16/07/2026,22/07/2026,East,Phone,Home,11,80,20,open,paid,6,60,K7 8MU
O007878,C00920,Ngozi Smith,ngozi.smith920@example.com,10/07/2026,12/07/2026,West,Web,Fashion,1,31,15,shipped,paid,2,18,H3 3TK
O001163,C04048,Kwame Okafor,kwame.okafor4048@example.com,22/07/2026,23/07/2026,South,Web,Electronics,6,123,20,cancelled,refund_pending,1,66,HJ1 4KY
O000050,C03652,Hana Ade,hana.ade3652@example.com,24/07/2026,27/07/2026,North,Web,Fashion,4,32,10,returned,refund_pending,3,20,WE2 2SD
O011072,C90072,S. Ibrahim,sam.ibrahim3992@example.com,05/07/2026,10/07/2026,South,Web,Fashion,2,32,0,shipped,pending,5,25,GB4 5RX
O005399,C02983,Kwame Hassan,kwame.hassan2983@example.com,11/07/2026,14/07/2026,West,Phone,Beauty,7,30,15,shipped,paid,3,33,E3 6QP
O000152,C03757,Chen Okafor,chen.okafor3757@example.com,29/07/2026,04/08/2026,East,Web,Electronics,7,111,0,shipped,paid,6,51,G4 4LS
O008734,C03092,Leo Smith,leo.smith3092@example.com,03/07/2026,08/07/2026,North,Store,Fashion,2,26,0,shipped,paid,5,55,HY6 3BB
O000084,C00709,Sara Evans,sara.evans709@example.com,28/07/2026,02/08/2026,West,Web,Home,2,58,20,shipped,paid,5,25,T9 7RC
O004857,C00953,Kofi Ali,kofi.ali953@example.com,25/07/2026,31/07/2026,South,Phone,Electronics,3,63,0,shipped,paid,6,62,JM5 7BH
O005389,C01342,Kwame Park,kwame.park1342@example.com,01/07/2026,06/07/2026,East,Web,Home,5,15,15,returned,refund_pending,5,45,NF1 2MU
O006130,C05137,Amara James,amara.james5137@example.com,02/07/2026,09/07/2026,West,Web,Home,6,23,0,returned,refund_pending,7,50,UJ3 0WB
O000297,C05410,Mo Park,,04/07/2026,06/07/2026,South,Store,Beauty,1,50,5,shipped,paid,2,63,T2 0BD
O006922,C01999,Ngozi Nwosu,ngozi.nwosu1999@example.com,04/07/2026,06/07/2026,South,Phone,Beauty,3,30,10,shipped,paid,2,18,CE2 6KE
O006261,C01441,Femi Farah,femi.farah1441@example.com,05/07/2026,07/07/2026,East,Store,Home,8,95,20,shipped,paid,2,65,PB1 7VS
O005555,C03533,Grace Owusu,grace.owusu3533@example.com,10/07/2026,14/07/2026,South,Web,Electronics,9,279,15,open,pending,4,58,SD7 1LY
O009477,C01211,Mo Mensah,mo.mensah1211@example.com,08/07/2026,10/07/2026,East,Store,Electronics,12,103,5,returned,refund_pending,2,22,G4 7JJ
O006982,C01023,Kwame Carter,kwame.carter1023@example.com,17/07/2026,21/07/2026,North,Phone,Beauty,1,29,0,returned,refund_pending,4,41,G1 5JB
O008853,C05432,Fatima Cole,fatima.cole5432@example.com,21/07/2026,26/07/2026,North,Web,Beauty,9,36,0,shipped,paid,5,27,S1 7AH
O001168,C04296,Fatima Reyes,fatima.reyes4296@example.com,14/07/2026,17/07/2026,East,Web,Electronics,3,142,20,delivered,paid,3,68,O9 5SY
O005624,C03692,Femi Evans,femi.evans3692,13/07/2026,16/07/2026,,Phone,Fashion,6,48,5,shipped,paid,3,39,PS1 8YH
O006559,C04566,Nadia James,nadia.james4566@example.com,23/07/2026,27/07/2026,North,Phone,Electronics,6,81,0,cancelled,pending,4,69,FF1 4KB
O006396,C00449,Amina King,amina.king449@example.com,17/07/2026,19/07/2026,North,Store,Home,10,36,5,cancelled,refund_pending,2,24,X7 0HP
O002144,C04180,Peter Baker,peter.baker4180@example.com,23/07/2026,26/07/2026,South,Store,Home,11,51,0,shipped,paid,3,60,B9 1MV
O003751,C00728,Nadia Reyes,nadia.reyes728@example.com,14/07/2026,21/07/2026,South,Web,Home,6,77,0,open,pending,7,39,WF4 4WV
O005338,C02727,Grace Okafor,grace.okafor2727@example.com,08/07/2026,11/07/2026,North,Web,Fashion,1,22,10,shipped,paid,3,43,U3 7NW
O001842,C03931,Chloe Hassan,chloe.hassan3931@example.com,05/07/2026,08/07/2026,East,Web,Home,8,37,0,shipped,pending,3,25,RV1 4YU
O000688,C00067,Helen Hassan,helen.hassan67@example.com,05/07/2026,10/07/2026,East,Web,Home,9,56,10,cancelled,refund_pending,5,53,P5 7XD
O000933,C02703,Amina Yusuf,amina.yusuf2703@example.com,03/07/2026,09/07/2026,South,Web,Fashion,3,44,20,shipped,paid,6,25,KR4 6AE
O009436,C02610,Amara Cole,amara.cole2610@example.com,15/07/2026,21/07/2026,West,Web,Home,1,113,5,shipped,paid,6,47,P1 3SK
O007290,C03085,Leo Carter,leo.carter3085@example.com,15/07/2026,16/07/2026,West,Phone,Beauty,8,41,15,delivered,paid,1,51,RO2 8LN
O002607,C01691,Lina Carter,lina.carter1691@example.com,21/07/2026,22/07/2026,North,Phone,Fashion,3,23,15,shipped,paid,1,25,MN9 9ZB
O004044,C03178,Kwame Okafor,kwame.okafor3178@example.com,09/07/2026,11/07/2026,North,Web,Fashion,4,44,0,delivered,paid,2,42,TB5 5LK
O001250,C01557,Liam Carter,liam.carter1557@example.com,06/07/2026,07/07/2026,South,Store,Fashion,5,24,5,shipped,paid,1,28,E4 6BM
O000684,C04663,Kofi Baker,kofi.baker4663@example.com,13/07/2026,19/07/2026,East,Store,Beauty,12,57,0,shipped,paid,6,19,NN1 4ZW
O000372,C02308,Rita White,rita.white2308@example.com,25/07/2026,28/07/2026,North,Store,Beauty,11,51,0,shipped,paid,3,32,NP5 8ZN
O009703,C00628,Zainab Li,zainab.li628@example.com,03/07/2026,07/07/2026,South,Web,Beauty,3,13,15,cancelled,pending,4,42,P7 3WP
O002783,C03229,Maya Noor,maya.noor3229@example.com,10/07/2026,14/07/2026,East,Store,Beauty,2,10,0,open,pending,4,49,R8 9XT
O008591,C04669,Ella Nwosu,,16/07/2026,19/07/2026,West,Phone,Beauty,4,61,20,shipped,paid,3,22,R8 4ON
O003065,C03202,Fatima Yusuf,fatima.yusuf3202@example.com,19/07/2026,26/07/2026,West,Phone,Beauty,9,18,20,shipped,paid,7,52,S7 0AC
O004750,C03986,Zainab Carter,zainab.carter3986@example.com,21/07/2026,23/07/2026,West,Phone,Fashion,9,55,10,shipped,paid,2,55,GD9 2VA
O000432,C00136,Leo Reyes,leo.reyes136@example.com,04/07/2026,05/07/2026,South,Web,Beauty,7,17,0,shipped,paid,1,24,Y4 9DH
O009931,C04299,Leo Brown,leo.brown4299@example.com,28/07/2026,03/08/2026,South,Web,Fashion,7,49,0,shipped,paid,6,59,K3 8FF
O005782,C00820,Marcus Smith,,10/07/2026,11/07/2026,East,Web,Home,1,79,0,shipped,paid,1,25,ND9 8BY
O002845,C02832,Ben Osei,ben.osei2832@example.com,17/07/2026,24/07/2026,,Phone,Beauty,11,61,0,open,pending,7,31,BM2 4LO
